451WZG3;10.616;103;Loja 103;
931WZG3;10.589;103;Loja 103;
JM1WZG3;11.033;103;Loja 103;
H31WZG3;10.595;103;Loja 103;
B92WZG3;11.213;105;Loja 105;
692WZG3;11.209;105;Loja 105;
HN0WZG3;10.420;105;Loja 105;
BH0WZG3;10.487;105;Loja 105;
8K1WZG3;10.912;105;Loja 105;
GQ1WZG3;11.079;105;Loja 105;
FK1WZG3;10.917;105;Loja 105;
8X0WZG3;10.741;105;Loja 105;
7P0WZG3;10.428;105;Loja 105;
2S1WZG3;11.099;105;Loja 105;
8B2WZG3;11.227;105;Loja 105;FURTO
CJ1WZG3;10899;105;Loja 105;REPOSICAO FURTO
7K1WZG3;10.911;105;Loja 105;
J12WZG3;11.291;106;Loja 106;
J82WZG3;11.203;106;Loja 106;
C02WZG3;11.270;106;Loja 106;
702WZG3;11.266;106;Loja 106;
G61WZG3;10.692;106;Loja 106;
482WZG3;11.390;107;Loja 107;
J62WZG3;11.370;107;Loja 107;
172WZG3;11.371;107;Loja 107;
C82WZG3;11.397;107;Loja 107;
492WZG3;11.207;108;Loja 108;FURTO
HP1WZG3;11.064;109;Loja 109;
JR1WZG3;11.097;109;Loja 109;
8R0WZG3;10.461;109;Loja 109;
HR1WZG3;11.096;109;Loja 109;
8R1WZG3;11.089;109;Loja 109;
JG1WZG3;10.872;109;Loja 109;
2P0WZG3;10.425;109;Loja 109;
CR1WZG3;11.092;109;Loja 109;
BR1WZG3;11.091;109;Loja 109;
CS1WZG3;11.158;110;Loja 110;
2H1WZG3;10.874;110;Loja 110;REPOSICAO FURTO
3S1WZG3;11.150;110;Loja 110;
FS1WZG3;11.160;110;Loja 110;
FT1WZG3;11.176;110;Loja 110;
GZ1WZG3;11.257;110;Loja 110;
5T1WZG3;11.168;110;Loja 110;FURTO
922WZG3;11.300;111;Loja 111;
B42WZG3;11.333;111;Loja 111;
G42WZG3;11.337;111;Loja 111;
DP0WZG3 ;10.431;111;Loja 111;
762WZG3;11.361;112;Loja 112;FURTO
BV0WZG3 ;10.663;112;Loja 112;
BP0WZG3 ;10.434;112;Loja 112;
DR0WZG3 ;10.467;112;Loja 112;
JP0WZG3 ;10.438;112;Loja 112;
CT0WZG3 ;10.648;112;Loja 112;
1R0WZG3 ;10.457;112;Loja 112;
HP0WZG3 ;10.435;112;Loja 112;
JJ0WZG3;10.508;113;Loja 113;
CJ0WZG3;10.505;113;Loja 113;
1K0WZG3;10.509;113;Loja 113;
CG0WZG3;10.471;113;Loja 113;
652WZG3;11.345;113;Loja 113;
DH0WZG3;10.489;113;Loja 113;
JJ1WZG3;10.904;113;Loja 113;
942WZG3;11.332;113;Loja 113;
D22WZG3;11.303;113;Loja 113;
JH0WZG3;10.495;113;Loja 113;
H82WZG3;11.202;114;Loja 114;
BF1WZG3;10.950;114;Loja 114;
9Z0WZG3;10.775;114;Loja 114;
3X1WZG3;11.114;114;Loja 114;
1Z1WZG3;11.147;114;Loja 114;
FC1WZG3;10.921;114;Loja 114;
1F1WZG3;10.941;114;Loja 114;
2D1WZG3;10.926;114;Loja 114;
BV1WZG3;11.189;115;Loja 115;
JV1WZG3;11.195;115;Loja 115;
GT1WZG3;11.177;115;Loja 115;
JS1WZG3;11.163;115;Loja 115;
3V1WZG3;11.182;115;Loja 115;
8P1WZG3;11.057;116;Loja 116;
1B2WZG3;11.220;116;Loja 116;FURTO
JH1WZG3;10.888;116;Loja 116;REPOSICAO FURTO
1P1WZG3;11.050;116;Loja 116;
GW1WZG3;11.109;116;Loja 116;
2B2WZG3;11.221;116;Loja 116;
861WZG3;10.686;116;Loja 116;
FB2WZG3;11.232;116;Loja 116;
4B2WZG3;11.223;116;Loja 116;
9B2WZG3;11.228;116;Loja 116;
H12WZG3;11.290;118;Loja 118;
9Z1WZG3;11.252;118;Loja 118;
BZ1WZG3;11.253;118;Loja 118;
5C2WZG3;11.240;118;Loja 118;
DF1WZG3;10.952;119;Loja 119;
4F1WZG3;10.944;119;Loja 119;
BZ0WZG3;10.776;119;Loja 119;
HF1WZG3;10.955;119;Loja 119;
GD1WZG3;10.938;119;Loja 119;
H11WZG3;10.813;119;Loja 119;
3Z1WZG3;11.142;120;Loja 120;
C92WZG3;11.214;120;Loja 120;
BL0WZG3;10.534;120;Loja 120;
CK1WZG3;10.915;120;Loja 120;
CP1WZG3;11.060;120;Loja 120;
F62WZG3;11.367;120;Loja 120;
J52WZG3;11.354;120;Loja 120;
262WZG3;11356;120;Loja 120;FURTO
BH1WZG3;10.882;120;Loja 120;REPOSICAO FURTO
FY0WZG3;10.763;120;Loja 120;
G92WZG3;11217;120;Loja 120;FURTO
2V0WZG3;10.653;120;Loja 120;REPOSICAO FURTO
8H0WZG3;10.486;121;Loja 121;
321WZG3;10.817;121;Loja 121;
532WZG3;11.312;121;Loja 121;
432WZG3;11.311;121;Loja 121;
B52WZG3;11.349;121;Loja 121;
J22WZG3;11.307;121;Loja 121;
502WZG3;11.264;122;Loja 122;FURTO
422WZG3;11.295;122;Loja 122;
202WZG3;11.261;122;Loja 122;
HY1WZG3;11.145;122;Loja 122;
8C2WZG3;11.243;122;Loja 122;
902WZG3;11.268;122;Loja 122;
CS0WZG3;10634;122;Loja 122;REPOSICAO FURTO
151WZG3;10.613;123;Loja 123;
101WZG3;10.783;123;Loja 123;
H41WZG3;10.611;123;Loja 123;
CD1WZG3;10.935;123;Loja 123;
F11WZG3;10.811;123;Loja 123;
HC1WZG3;10.923;123;Loja 123;
401WZG3;10.786;123;Loja 123;
FD1WZG3;10.937;123;Loja 123;
5Q0WZG3;10.446;124;Loja 124;
CB2WZG3;11.230;124;Loja 124;
JP1WZG3;11.065;124;Loja 124;
DG0WZG3;10.472;124;Loja 124;
7W0WZG3;10.727;124;Loja 124;
4H0WZG3;10.480;124;Loja 124;
2R1WZG3;11.083;124;Loja 124;
2X0WZG3;10.735;124;Loja 124;
7R1WZG3;11.088;124;Loja 124;FURTO
8M0WZG3;10546;124;Loja 124;REPOSICAO FURTO
BT0WZG3;10.646;124;Loja 124;
5X1WZG3;11.116;125;Loja 125;
B81WZG3;10.820;125;Loja 125;
DW0WZG3;10.729;125;Loja 125;
562WZG3;11.359;125;Loja 125;
G62WZG3;11.368;125;Loja 125;
772WZG3;11.377;125;Loja 125;
782WZG3;11.393;125;Loja 125;
J72WZG3;11.386;125;Loja 125;
982WZG3;11.395;125;Loja 125;
891WZG3;10.834;126;Loja 126;
JT1WZG3;11.179;126;Loja 126;
3T1WZG3;11.166;126;Loja 126;
HS1WZG3;11.162;126;Loja 126;
501WZG3;10.787;126;Loja 126;
FH1WZG3;10.885;127;Loja 127;
GQ0WZG3;10.452;127;Loja 127;
7Q0WZG3;10.445;127;Loja 127;
6K1WZG3;10.910;127;Loja 127;
JQ0WZG3;10.453;127;Loja 127;
621WZG3;10.570;128;Loja 128;
831WZG3;10.588;128;Loja 128;
231WZG3;10.582;128;Loja 128;
HL1WZG3;11.016;128;Loja 128;
3L1WZG3;11.004;128;Loja 128;
6M1WZG3;11.023;128;Loja 128;
331WZG3;10.583;128;Loja 128;
4M1WZG3;11.021;128;Loja 128;
DN1WZG3;11.045;128;Loja 128;
G21WZG3;10.578;128;Loja 128;
5N1WZG3;11.038;128;Loja 128;
7L1WZG3;11.008;128;Loja 128;
DZ1WZG3;11.255;129;Loja 129;
912WZG3;11.284;129;Loja 129;
722WZG3;11.298;129;Loja 129;
B12WZG3;11.285;129;Loja 129;
4P0WZG3;10.426;129;Loja 129;
C81WZG3;10.821;129;Loja 129;DANIFICADA
GH0WZG3;10.490;130;Loja 130;
5D1WZG3;10.929;130;Loja 130;
B32WZG3;11.317;130;Loja 130;
1S0WZG3;10.619;131;Loja 131;
DJ1WZG3;10.900;131;Loja 131;
1Y0WZG3;10.751;131;Loja 131;
DP1WZG3;11.061;131;Loja 131;
5Y0WZG3;10.755;131;Loja 131;
D01WZG3;10.794;132;Loja 132;
201WZG3;10.784;132;Loja 132;
CG1WZG3;10.967;132;Loja 132;
2F1WZG3;10.942;133;Loja 133;
121WZG3;10.815;133;Loja 133;
9F1WZG3;10.949;133;Loja 133;
JC1WZG3;10.924;133;Loja 133;
J11WZG3;10.814;133;Loja 133;
FX0WZG3;10.747;133;Loja 133;
2Y0WZG3;10.752;133;Loja 133;
GX0WZG3;10.749;133;Loja 133;
421WZG3;10.818;133;Loja 133;
4H1WZG3;10.876;134;Loja 134;
3J1WZG3;10.891;134;Loja 134;
FF1WZG3;10.953;134;Loja 134;FURTO
841WZG3;10.604;134;Loja 134;
4K0WZG3;10.511;134;Loja 134;
G32WZG3;11.321;134;Loja 134;
6K0WZG3;10.516;134;Loja 134;
551WZG3;10.617;134;Loja 134;
3Z0WZG3;10.769;134;Loja 134;
C22WZG3;11.302;134;Loja 134;
8K0WZG3;10.514;134;Loja 134;
C42WZG3;11.334;134;Loja 134;
9H0WZG3;10.484;134;Loja 134;
552WZG3;11.344;134;Loja 134;
7P1WZG3;11.056;134;Loja 134;REPOSICAO FURTO
6C2WZG3;11.241;135;Loja 135;
HV1WZG3;11.194;135;Loja 135;
B02WZG3;11.269;135;Loja 135;
6S1WZG3;11.153;135;Loja 135;
DC2WZG3;11.247;135;Loja 135;
CT1WZG3;11.174;135;Loja 135;
D02WZG3;11.271;135;Loja 135;
7T1WZG3;11.170;135;Loja 135;
650WZG3;10.628;135;Loja 135;
7J0WZG3;10.501;138;Loja 138;
2K0WZG3;10.510;138;Loja 138;
D42WZG3;11.335;138;Loja 138;
FM1WZG3;11.030;139;Loja 139;REPOSICAO FURTO
5F1WZG3;10.945;139;Loja 139;FURTO
211WZG3;10.800;139;Loja 139;
CZ0WZG3;10.777;139;Loja 139;
981WZG3;10.819;139;Loja 139;
542WZG3;11.328;142;Loja 142;
142WZG3;11.324;142;Loja 142;
5K0WZG3;10.515;142;Loja 142;
CN0WZG3;10.568;142;Loja 142;
2P1WZG3;11.051;143;Loja 143;
J92WZG3;11.219;143;Loja 143;
CL0WZG3;10.536;INFRA;Central;RETIRADO
HB2WZG3;11.234;INFRA;Central;RETIRADO
8J1WZG3;10.896;INFRA;Central;RETIRADO
FC5PV63;10.387;INFRA;Central;RETIRADO
7C5PV63;10.381;INFRA;Central;RETIRADO
382WZG3;11.389;INFRA;Central;RETIRADO
J51WZG3;10.678;INFRA;Central;RETIRADO
8C1WZG3;10.866;INFRA;Central;RETIRADO
J91WZG3;10.842;INFRA;Central;RETIRADO
C51WZG3;10.673;INFRA;Central;RETIRADO
H61WZG3;10.693;INFRA;Central;RETIRADO
F02WZG3;11.272;INFRA;Central;RETIRADO
FR0WZG3;10.464;INFRA;Central;RETIRADO
200WZG3;10.440;INFRA;Central;RETIRADO
5B1WZG3;10.874;INFRA;Central;RETIRADO
7B1WZG3;10.849;INFRA;Central;RETIRADO
H52WZG3;11.353;INFRA;Central;RETIRADO
3K1WZG3;10.907;INFRA;Central;RETIRADO
750WZG3;10.629;INFRA;Central;RETIRADO
2C1WZG3;10.860;INFRA;Central;RETIRADO
1M1WZG3;11.018;INFRA;Central;RETIRADO
BROWZG3;10.468;INFRA;Central;RETIRADO
7L0WZG3;10.531;INFRA;Central;RETIRADO
6Z1WZG3;11.149;INFRA;Central;RETIRADO
111WZG3;10.799;INFRA;Central;RETIRADO
962WZG3;11.363;INFRA;Central;DANIFICADA
682WZG3;11.392;INFRA;Central;DANIFICADA
C72WZG3;11.381;INFRA;Central;DANIFICADA
5P0WZG3;10.424;INFRA;Central;RETIRADO
FJ1WZG3;10.901;INFRA;Central;RETIRADO
251WZG3;10.614;INFRA;Central;RETIRADO
F31WZG3;10.593;INFRA;Central;DANIFICADA
5H1WZG3 ;10.877;INFRA;Central;RETIRADO
1T0WZG3;10.635;INFRA;Central;RETIRADO
7C2WZG3;11.242;INFRA;Central;RETIRADO
