D41WZG3;10.608;Dell Inc.;Optiplex 3080;Loja 066;
BJ0WZG3;10.503;Dell Inc.;Optiplex 3080;Loja 066;
4J0WZG3;10.496;Dell Inc.;Optiplex 3080;Loja 066;
232WZG3;11.309;Dell Inc.;Optiplex 3080;Loja 066;
842WZG3;11.331;Dell Inc.;Optiplex 3080;Loja 066;
8J0WZG3;10.498;Dell Inc.;Optiplex 3080;Loja 066;
351WZG3;10.615;Dell Inc.;Optiplex 3080;Loja 066;
GPOWZG3;10.437;Dell Inc.;Optiplex 3080;Loja 066;
9M0WZG3;10.547;Dell Inc.;Optiplex 3080;Loja 066;
6J0WZG3;10.499;Dell Inc.;Optiplex 3080;Loja 067;
F41WZG3;10.609;Dell Inc.;Optiplex 3080;Loja 067;
D32WZG3;11.319;Dell Inc.;Optiplex 3080;Loja 067;
G11WZG3;10.812;Dell Inc.;Optiplex 3080;Loja 067;
941WZG3;10.605;Dell Inc.;Optiplex 3080;Loja 067;
721WZG3;10.571;Dell Inc.;Optiplex 3080;Loja 067;
242WZG3;11.325;Dell Inc.;Optiplex 3080;Loja 067;
832WZG3;11.315;Dell Inc.;Optiplex 3080;Loja 067;
JD1WZG3;10.940;Dell Inc.;Optiplex 3080;Loja 068;
B31WZG3;10.590;Dell Inc.;Optiplex 3080;Loja 068;
G22WZG3;11.305;Dell Inc.;Optiplex 3080;Loja 068;
C31WZG3;10.591;Dell Inc.;Optiplex 3080;Loja 068;
FH0WZG3;10.488;Dell Inc.;Optiplex 3080;Loja 068;
7F1WZG3;10.947;Dell Inc.;Optiplex 3080;Loja 068;
3H1WZG3;;Dell Inc.;Optiplex 3080;Loja 069;
CR0WZG3;;Dell Inc.;Optiplex 3080;Loja 069;
JV0WZG3;;Dell Inc.;Optiplex 3080;Loja 069;
6V0WZG3;;Dell Inc.;Optiplex 3080;Loja 069;
DQ0WZG3;;Dell Inc.;Optiplex 3080;Loja 069;
2M0WZG3;;Dell Inc.;Optiplex 3080;Loja 069;
8P0WZG3;;Dell Inc.;Optiplex 3080;Loja 069;
HG1WZG3;;Dell Inc.;Optiplex 3080;Loja 069;
1Q1WZG3;11.066;Dell Inc.;Optiplex 3080;Loja 071;
HW0WZG3;10.733;Dell Inc.;Optiplex 3080;Loja 071;
H52WZG3;11.353;Dell Inc.;Optiplex 3080;Loja 071;
DX0WZG3;10.744;Dell Inc.;Optiplex 3080;Loja 071;
6P0WZG3;10.430;Dell Inc.;Optiplex 3080;Loja 071;
2R0WZG3;10.458;Dell Inc.;Optiplex 3080;Loja 071;
C62WZG3;11.365;Dell Inc.;Optiplex 3080;Loja 071;
JR0WZG3;10.620;Dell Inc.;Optiplex 3080;Loja 071;
HG0WZG3;10.475;Dell Inc.;Optiplex 3080;Loja 072;
3H0WZG3;10.479;Dell Inc.;Optiplex 3080;Loja 072;
BK0WZG3;10.518;Dell Inc.;Optiplex 3080;Loja 072;
F42WZG3;11.336;Dell Inc.;Optiplex 3080;Loja 072;
C32WZG3;11.318;Dell Inc.;Optiplex 3080;Loja 072;
FMOWZG3;10.553;Dell Inc.;Optiplex 3080;Loja 072;
GJ0WZG3;10.502;Dell Inc.;Optiplex 3080;Loja 072;
452WZG3;11.343;Dell Inc.;Optiplex 3080;Loja 072;
852WZG3;11.347;Dell Inc.;Optiplex 3080;Loja 072;
992WZG3;11.212;Dell Inc.;Optiplex 3080;Loja 073;
B62WZG3;11.364;Dell Inc.;Optiplex 3080;Loja 073;
9P1WZG3;11.058;Dell Inc.;Optiplex 3080;Loja 073;
GG0WZG3;10.476;Dell Inc.;Optiplex 3080;Loja 073;
D71WZG3;10.706;Dell Inc.;Optiplex 3080;Loja 074;
7Y1WZG3;11.134;Dell Inc.;Optiplex 3080;Loja 074;
5C1WZG3;10.863;Dell Inc.;Optiplex 3080;Loja 074;
H91WZG3;10.841;Dell Inc.;Optiplex 3080;Loja 074;
6C1WZG3;10.864;Dell Inc.;Optiplex 3080;Loja 074;
181WZG3;10.711;Dell Inc.;Optiplex 3080;Loja 074;
6B1WZG3;10.848;Dell Inc.;Optiplex 3080;Loja 074;
991WZG3;10.835;Dell Inc.;Optiplex 3080;Loja 074;
H81WZG3;10.825;Dell Inc.;Optiplex 3080;Loja 074;
C91WZG3;10.837;Dell Inc.;Optiplex 3080;Loja 074;
6J1WZG3;10.894;Dell Inc.;Optiplex 3080;Loja 074;
950WZG3;10.626;Dell Inc.;Optiplex 3080;Loja 074;
3T0WZG3;10.639;Dell Inc.;Optiplex 3080;Loja 074;
8V0WZG3;10.662;Dell Inc.;Optiplex 3080;Loja 074;
3B1WZG3;10.845;Dell Inc.;Optiplex 3080;Loja 074;
9B1WZG3;10.851;Dell Inc.;Optiplex 3080;Loja 074;
F81WZG3;10.823;Dell Inc.;Optiplex 3080;Loja 074;
781WZG3;10.717;Dell Inc.;Optiplex 3080;Loja 074;
J81WZG3;10.826;Dell Inc.;Optiplex 3080;Loja 074;
G71WZG3;10.708;Dell Inc.;Optiplex 3080;Loja 074;
3C1WZG3;10.861;Dell Inc.;Optiplex 3080;Loja 074;
241WZG3;10.598;Dell Inc.;Optiplex 3080;Loja 075;FURTO
9T0WZG3;10.644;Dell Inc.;Optiplex 3080;Loja 075;
811WZG3;10.806;Dell Inc.;Optiplex 3080;Loja 075;
DZ0WZG3;10.778;Dell Inc.;Optiplex 3080;Loja 075;
901WZG3;10.791;Dell Inc.;Optiplex 3080;Loja 075;
4Z0WZG3;10.770;Dell Inc.;Optiplex 3080;Loja 075;
DT0WZG3;10.647;Dell Inc.;Optiplex 3080;Loja 075;
JT0WZG3;10.654;Dell Inc.;Optiplex 3080;Loja 075;
3R0WZG3;10.456;Dell Inc.;Optiplex 3080;Loja 075;
D92WZG3;11.215;Dell Inc.;Optiplex 3080;Loja 076;
9R1WZG3;11.090;Dell Inc.;Optiplex 3080;Loja 076;
5P1WZG3;11.054;Dell Inc.;Optiplex 3080;Loja 076;FURTO
HH1WZG3;10.887;Dell Inc.;Optiplex 3080;Loja 076;
6P1WZG3;11.055;Dell Inc.;Optiplex 3080;Loja 076;
GP1WZG3;11.063;Dell Inc.;Optiplex 3080;Loja 076;
BN1WZG3;11.043;Dell Inc.;Optiplex 3080;Loja 077;
B21WZG3;10.574;Dell Inc.;Optiplex 3080;Loja 077;
DL1WZG3;11.013;Dell Inc.;Optiplex 3080;Loja 077;
3N1WZG3;11.036;Dell Inc.;Optiplex 3080;Loja 077;
DH1WZG3;10.884;Dell Inc.;Optiplex 3080;Loja 079;
1N1WZG3;11.034;Dell Inc.;Optiplex 3080;Loja 079;
9G0WZG3;10.469;Dell Inc.;Optiplex 3080;Loja 079;
732WZG3;11.314;Dell Inc.;Optiplex 3080;Loja 079;
3K0WZG3;10.512;Dell Inc.;Optiplex 3080;Loja 079;
2L1WZG3;11.003;Dell Inc.;Optiplex 3080;Loja 079;
952WZG3;11.348;Dell Inc.;Optiplex 3080;Loja 079;
252WZG3;11.341;Dell Inc.;Optiplex 3080;Loja 079;
132WZG3;11.308;Dell Inc.;Optiplex 3080;Loja 079;
7K0WZG3;10.513;Dell Inc.;Optiplex 3080;Loja 079;
B22WZG3;11.301;Dell Inc.;Optiplex 3080;Loja 079;
CH0WZG3;10.485;Dell Inc.;Optiplex 3080;Loja 079;
5H0WZG3;10.481;Dell Inc.;Optiplex 3080;Loja 079;
8H1WZG3;10.880;Dell Inc.;Optiplex 3080;Loja 079;FURTO
1K1WZG3;10.905;Dell Inc.;Optiplex 3080;Loja 079;FURTO
9W0WZG3;10.724;Dell Inc.;Optiplex 3080;Loja 080;
CW0WZG3;10.728;Dell Inc.;Optiplex 3080;Loja 080;
8Z0WZG3;10.774;Dell Inc.;Optiplex 3080;Loja 080;
1G1WZG3;10.957;Dell Inc.;Optiplex 3080;Loja 080;
821WZG3;10.572;Dell Inc.;Optiplex 3080;Loja 080;
JK1WZG3;11.001;Dell Inc.;Optiplex 3080;Loja 081;
2N1WZG3;11.035;Dell Inc.;Optiplex 3080;Loja 081;
D21WZG3;10.576;Dell Inc.;Optiplex 3080;Loja 081;
9M1WZG3;11.026;Dell Inc.;Optiplex 3080;Loja 081;
521WZG3;10.569;Dell Inc.;Optiplex 3080;Loja 081;
131WZG3;10.581;Dell Inc.;Optiplex 3080;Loja 081;
J31WZG3;10.596;Dell Inc.;Optiplex 3080;Loja 081;
5L1WZG3;11.006;Dell Inc.;Optiplex 3080;Loja 081;
CM1WZG3;11.028;Dell Inc.;Optiplex 3080;Loja 081;
9N1WZG3;11.042;Dell Inc.;Optiplex 3080;Loja 081;
771WZG3;10.701;Dell Inc.;Optiplex 3080;Loja 082;
HB1WZG3;10.857;Dell Inc.;Optiplex 3080;Loja 082;
HW1WZG3;11.110;Dell Inc.;Optiplex 3080;Loja 082;
302WZG3;11.262;Dell Inc.;Optiplex 3080;Loja 082;
951WZG3;10.671;Dell Inc.;Optiplex 3080;Loja 082;
292WZG3;11.205;Dell Inc.;Optiplex 3080;Loja 082;
402WZG3;11.263;Dell Inc.;Optiplex 3080;Loja 082;
2Q1WZG3;11.067;Dell Inc.;Optiplex 3080;Loja 082;
5V0WZG3;10.657;Dell Inc.;Optiplex 3080;Loja 082;
CC1WZG3;10.919;Dell Inc.;Optiplex 3080;Loja 084;
J01WZG3;10.798;Dell Inc.;Optiplex 3080;Loja 084;
611WZG3;10.804;Dell Inc.;Optiplex 3080;Loja 084;
6Y1WZG3;11.133;Dell Inc.;Optiplex 3080;Loja 084;
BC1WZG3;10.868;Dell Inc.;Optiplex 3080;Loja 084;
H22WZG3;11.306;Dell Inc.;Optiplex 3080;Loja 084;
B82WZG3;11.396;Dell Inc.;Optiplex 3080;Loja 084;
CC5PV63;10.385;Dell Inc.;Optiplex 3070;Loja 084;
HS0WZG3;10.636;Dell Inc.;Optiplex 3080;Loja 085;FURTO
DM0WZG3;10.554;Dell Inc.;Optiplex 3080;Loja 085;FURTO
GR1WZG3;11.095;Dell Inc.;Optiplex 3080;Loja 085;
FR1WZG3;11.094;Dell Inc.;Optiplex 3080;Loja 085;
8C5PV63;10.382;Dell Inc.;Optiplex 3080;Loja 085;
HC5PV63;10.389;Dell Inc.;Optiplex 3080;Loja 085;
H02WZG3;11.274;Dell Inc.;Optiplex 3080;Loja 086;FURTO
JS0WZG3;10638;Dell Inc.;Optiplex 3080;Loja 086;
JX1WZG3;11.127;Dell Inc.;Optiplex 3080;Loja 086;
FX1WZG3;11.124;Dell Inc.;Optiplex 3080;Loja 086;
4G1WZG3;10.960;Dell Inc.;Optiplex 3080;Loja 087;
442WZG3;11.327;Dell Inc.;Optiplex 3080;Loja 087;
C11WZG3;10.809;Dell Inc.;Optiplex 3080;Loja 087;
JF1WZG3;10.956;Dell Inc.;Optiplex 3080;Loja 087;
1J1WZG3;10.889;Dell Inc.;Optiplex 3080;Loja 087;
4L1WZG3;11.005;Dell Inc.;Optiplex 3080;Loja 088;
CL1WZG3;11.012;Dell Inc.;Optiplex 3080;Loja 088;
8N1WZG3;11.041;Dell Inc.;Optiplex 3080;Loja 088;
GN1WZG3;11.047;Dell Inc.;Optiplex 3080;Loja 088;
9L1WZG3;11.010;Dell Inc.;Optiplex 3080;Loja 088;
BM1WZG3;11.027;Dell Inc.;Optiplex 3080;Loja 088;
5M1WZG3;11.022;Dell Inc.;Optiplex 3080;Loja 088;
921WZG3;10.573;Dell Inc.;Optiplex 3080;Loja 088;
B72WZG3;11.380;Dell Inc.;Optiplex 3080;Loja 089;
462WZG3;11.358;Dell Inc.;Optiplex 3080;Loja 089;FURTO
BX0WZG3;10.746;Dell Inc.;Optiplex 3080;Loja 089;
162WZG3;11.355;Dell Inc.;Optiplex 3080;Loja 089;
572WZG3;11.375;Dell Inc.;Optiplex 3080;Loja 089;FURTO
DV0WZG3;10.664;Dell Inc.;Optiplex 3080;Loja 089;
4Y0WZG3;10.754;Dell Inc.;Optiplex 3080;Loja 089;
G52WZG3;11.352;Dell Inc.;Optiplex 3080;Loja 089;
F72WZG3;11.383;Dell Inc.;Optiplex 3080;Loja 089;
8W0WZG3;10.725;Dell Inc.;Optiplex 3080;Loja 089;
GW0WZG3;10.734;Dell Inc.;Optiplex 3080;Loja 089;
2H0WZG3;10.477;Dell Inc.;Optiplex 3080;Loja 089;
BW0WZG3;10.730;Dell Inc.;Optiplex 3080;Loja 089;FURTO
FT0WZG3;10.649;Dell Inc.;Optiplex 3080;Loja 089;
H62WZG3;11.369;Dell Inc.;Optiplex 3080;Loja 089;
6H0WZG3;10.482;Dell Inc.;Optiplex 3080;Loja 089;
9X0WZG3;10.742;Dell Inc.;Optiplex 3080;Loja 089;
GY0WZG3;10.764;Dell Inc.;Optiplex 3080;Loja 089;
JW0WZG3;10.732;Dell Inc.;Optiplex 3080;Loja 089;
141WZG3;10.597;Dell Inc.;Optiplex 3080;Loja 091;
G31WZG3;10.594;Dell Inc.;Optiplex 3080;Loja 091;
531WZG3;10.585;Dell Inc.;Optiplex 3080;Loja 091;
JL1WZG3;11.017;Dell Inc.;Optiplex 3080;Loja 091;
H71WZG3;10.709;Dell Inc.;Optiplex 3080;Loja 092;
281WZG3;10.712;Dell Inc.;Optiplex 3080;Loja 092;
D81WZG3;10.822;Dell Inc.;Optiplex 3080;Loja 092;
681WZG3;10.716;Dell Inc.;Optiplex 3080;Loja 092;
822WZG3;11.299;Dell Inc.;Optiplex 3080;Loja 093;
2Z1WZG3;11.148;Dell Inc.;Optiplex 3080;Loja 093;
GM0WZG3;10.550;Dell Inc.;Optiplex 3080;Loja 093;
3P1WZG3;11.052;Dell Inc.;Optiplex 3080;Loja 093;
HZ1WZG3;11.258;Dell Inc.;Optiplex 3080;Loja 093;
4Y1WZG3;11.131;Dell Inc.;Optiplex 3080;Loja 093;
2B1WZG3;10.844;Dell Inc.;Optiplex 3080;Loja 093;
HK0WZG3;10.524;Dell Inc.;Optiplex 3080;Loja 093;
7M0WZG3;10.549;Dell Inc.;Optiplex 3080;Loja 093;
JK0WZG3;;Dell Inc.;Optiplex 3080;Loja 093;
FP0WZG3;;Dell Inc.;Optiplex 3080;Loja 093;
7L0WZG3;10.531;Dell Inc.;Optiplex 3080;Loja 093;RETIRADO
JL0WZG3;;Dell Inc.;Optiplex 3080;Loja 093;
FL0WZG3;;Dell Inc.;Optiplex 3080;Loja 093;
6Z1WZG3;11.149;Dell Inc.;Optiplex 3080;Loja 094;
8W1WZG3;11.103;Dell Inc.;Optiplex 3080;Loja 094;
BG1WZG3;10.966;Dell Inc.;Optiplex 3080;Loja 094;
5Z0WZG3;10.771;Dell Inc.;Optiplex 3080;Loja 094;
1X1WZG3;11.112;Dell Inc.;Optiplex 3080;Loja 094;
HZ0WZG3;10.781;Dell Inc.;Optiplex 3080;Loja 094;
311WZG3;10.801;Dell Inc.;Optiplex 3080;Loja 094;
111WZG3;10.799;Dell Inc.;Optiplex 3080;Loja 094;
H51WZG3;10.677;Dell Inc.;Optiplex 3080;Loja 095;
B71WZG3;10.704;Dell Inc.;Optiplex 3080;Loja 095;
6B2WZG3;11.225;Dell Inc.;Optiplex 3080;Loja 095;
1Y1WZG3;11.128;Dell Inc.;Optiplex 3080;Loja 095;
DQ1WZG3;11.077;Dell Inc.;Optiplex 3080;Loja 095;
2C2WZG3;11.237;Dell Inc.;Optiplex 3080;Loja 095;
4C2WZG3;11.239;Dell Inc.;Optiplex 3080;Loja 095;
DY1WZG3;11.140;Dell Inc.;Optiplex 3080;Loja 095;
791WZG3;10.833;Dell Inc.;Optiplex 3080;Loja 096;
G82WZG3;11.201;Dell Inc.;Optiplex 3080;Loja 096;
3Y1WZG3;11.130;Dell Inc.;Optiplex 3080;Loja 096;
GY1WZG3;11.139;Dell Inc.;Optiplex 3080;Loja 096;
8X1WZG3;11.119;Dell Inc.;Optiplex 3080;Loja 096;FURTO
1V0WZG3;10.651;Dell Inc.;Optiplex 3080;Loja 096;
541WZG3;10.601;Dell Inc.;Optiplex 3080;Loja 097;
641WZG3;10.602;Dell Inc.;Optiplex 3080;Loja 097;
441WZG3;10.600;Dell Inc.;Optiplex 3080;Loja 097;
651WZG3;10.618;Dell Inc.;Optiplex 3080;Loja 097;
962WZG3;11.363;Dell Inc.;Optiplex 3080;Loja 097;
682WZG3;11.392;Dell Inc.;Optiplex 3080;Loja 097;
C72WZG3;11.381;Dell Inc.;Optiplex 3080;Loja 097;
9D1WZG3;10.933;Dell Inc.;Optiplex 3080;Loja 098;
8G1WZG3;10.964;Dell Inc.;Optiplex 3080;Loja 098;
GC1WZG3;10.922;Dell Inc.;Optiplex 3080;Loja 098;
6D1WZG3;10.930;Dell Inc.;Optiplex 3080;Loja 098;FURTO
7G1WZG3;10.963;Dell Inc.;Optiplex 3080;Loja 098;
3G1WZG3;10.959;Dell Inc.;Optiplex 3080;Loja 098;
6F1WZG3;10.946;Dell Inc.;Optiplex 3080;Loja 098;
J32WZG3;11.323;Dell Inc.;Optiplex 3080;Loja 098;
3C2WZG3;11.238;Dell Inc.;Optiplex 3080;Loja 099;
6W1WZG3;11.101;Dell Inc.;Optiplex 3080;Loja 099;
6BYHC72;;Dell Inc.;Optiplex 3020;Loja 099;
7Z1WZG3;11.250;Dell Inc.;Optiplex 3080;Loja 100;
D61WZG3;10.690;Dell Inc.;Optiplex 3080;Loja 100;
7V1WZG3;11.186;Dell Inc.;Optiplex 3080;Loja 100;
4X1WZG3;11.115;Dell Inc.;Optiplex 3080;Loja 100;
312WZG3;11.278;Dell Inc.;Optiplex 3080;Loja 100;
C21WZG3;10.575;Dell Inc.;Optiplex 3080;Loja 101;
431WZG3;10.584;Dell Inc.;Optiplex 3080;Loja 101;
CN1WZG3;11.044;Dell Inc.;Optiplex 3080;Loja 101;
HK1WZG3;11.000;Dell Inc.;Optiplex 3080;Loja 101;
JN1WZG3;11.049;Dell Inc.;Optiplex 3080;Loja 102;
5W1WZG3;11.100;Dell Inc.;Optiplex 3080;Loja 102;
8D1WZG3;10.932;Dell Inc.;Optiplex 3080;Loja 102;
DM1WZG3;11.029;Dell Inc.;Optiplex 3080;Loja 102;
6L1WZG3;11.007;Dell Inc.;Optiplex 3080;Loja 102;
7N1WZG3;11.040;Dell Inc.;Optiplex 3080;Loja 102;
JW1WZG3;11.111;Dell Inc.;Optiplex 3080;Loja 102;
8M1WZG3;11.025;Dell Inc.;Optiplex 3080;Loja 102;FURTO
8L0WZG3;10532;Dell Inc.;Optiplex 3080;Loja 102;
6N1WZG3;11.039;Dell Inc.;Optiplex 3080;Loja 103;
FL1WZG3;11.014;Dell Inc.;Optiplex 3080;Loja 103;
H21WZG3;10.579;Dell Inc.;Optiplex 3080;Loja 103;
451WZG3;10.616;Dell Inc.;Optiplex 3080;Loja 103;
931WZG3;10.589;Dell Inc.;Optiplex 3080;Loja 103;
JM1WZG3;11.033;Dell Inc.;Optiplex 3080;Loja 103;
H31WZG3;10.595;Dell Inc.;Optiplex 3080;Loja 103;
B92WZG3;11.213;Dell Inc.;Optiplex 3080;Loja 105;
692WZG3;11.209;Dell Inc.;Optiplex 3080;Loja 105;
HN0WZG3;10.420;Dell Inc.;Optiplex 3080;Loja 105;
BH0WZG3;10.487;Dell Inc.;Optiplex 3080;Loja 105;
8K1WZG3;10.912;Dell Inc.;Optiplex 3080;Loja 105;
GQ1WZG3;11.079;Dell Inc.;Optiplex 3080;Loja 105;
FK1WZG3;10.917;Dell Inc.;Optiplex 3080;Loja 105;
8N0WZG3;10.562;Dell Inc.;Optiplex 3080;Loja 105;
8X0WZG3;10.741;Dell Inc.;Optiplex 3080;Loja 105;
7P0WZG3;10.428;Dell Inc.;Optiplex 3080;Loja 105;
2S1WZG3;11.099;Dell Inc.;Optiplex 3080;Loja 105;
8B2WZG3;11.227;Dell Inc.;Optiplex 3080;Loja 105;FURTO
CJ1WZG3;10899;Dell Inc.;Optiplex 3080;Loja 105;
7K1WZG3;10.911;Dell Inc.;Optiplex 3080;Loja 105;
J12WZG3;11.291;Dell Inc.;Optiplex 3080;Loja 106;
J82WZG3;11.203;Dell Inc.;Optiplex 3080;Loja 106;
C02WZG3;11.270;Dell Inc.;Optiplex 3080;Loja 106;
702WZG3;11.266;Dell Inc.;Optiplex 3080;Loja 106;
G61WZG3;10.692;Dell Inc.;Optiplex 3080;Loja 106;
482WZG3;11.390;Dell Inc.;Optiplex 3080;Loja 107;
J62WZG3;11.370;Dell Inc.;Optiplex 3080;Loja 107;
172WZG3;11.371;Dell Inc.;Optiplex 3080;Loja 107;
C82WZG3;11.397;Dell Inc.;Optiplex 3080;Loja 107;
492WZG3;11.207;Dell Inc.;Optiplex 3080;Loja 108;FURTO
HP1WZG3;11.064;Dell Inc.;Optiplex 3080;Loja 109;
JR1WZG3;11.097;Dell Inc.;Optiplex 3080;Loja 109;
8R0WZG3;10.461;Dell Inc.;Optiplex 3080;Loja 109;
HR1WZG3;11.096;Dell Inc.;Optiplex 3080;Loja 109;
8R1WZG3;11.089;Dell Inc.;Optiplex 3080;Loja 109;
JG1WZG3;10.872;Dell Inc.;Optiplex 3080;Loja 109;
2P0WZG3;10.425;Dell Inc.;Optiplex 3080;Loja 109;
CR1WZG3;11.092;Dell Inc.;Optiplex 3080;Loja 109;
BR1WZG3;11.091;Dell Inc.;Optiplex 3080;Loja 109;
CS1WZG3;11.158;Dell Inc.;Optiplex 3080;Loja 110;
2H1WZG3;10.874;Dell Inc.;Optiplex 3080;Loja 110;
3S1WZG3;11.150;Dell Inc.;Optiplex 3080;Loja 110;
FS1WZG3;11.160;Dell Inc.;Optiplex 3080;Loja 110;
FT1WZG3;11.176;Dell Inc.;Optiplex 3080;Loja 110;
GZ1WZG3;11.257;Dell Inc.;Optiplex 3080;Loja 110;
5T1WZG3;11.168;Dell Inc.;Optiplex 3080;Loja 110;FURTO
922WZG3;11.300;Dell Inc.;Optiplex 3080;Loja 111;
B42WZG3;11.333;Dell Inc.;Optiplex 3080;Loja 111;
G42WZG3;11.337;Dell Inc.;Optiplex 3080;Loja 111;
DP0WZG3 ;10.431;Dell Inc.;Optiplex 3080;Loja 111;
762WZG3;11.361;Dell Inc.;Optiplex 3080;Loja 112;FURTO
BV0WZG3 ;10.663;Dell Inc.;Optiplex 3080;Loja 112;
BP0WZG3 ;10.434;Dell Inc.;Optiplex 3080;Loja 112;
DR0WZG3 ;10.467;Dell Inc.;Optiplex 3080;Loja 112;
JP0WZG3 ;10.438;Dell Inc.;Optiplex 3080;Loja 112;
CT0WZG3 ;10.648;Dell Inc.;Optiplex 3080;Loja 112;
1R0WZG3 ;10.457;Dell Inc.;Optiplex 3080;Loja 112;
HP0WZG3 ;10.435;Dell Inc.;Optiplex 3080;Loja 112;
JJ0WZG3;10.508;Dell Inc.;Optiplex 3080;Loja 113;
CJ0WZG3;10.505;Dell Inc.;Optiplex 3080;Loja 113;
1K0WZG3;10.509;Dell Inc.;Optiplex 3080;Loja 113;
CG0WZG3;10.471;Dell Inc.;Optiplex 3080;Loja 113;
652WZG3;11.345;Dell Inc.;Optiplex 3080;Loja 113;
DH0WZG3;10.489;Dell Inc.;Optiplex 3080;Loja 113;
JJ1WZG3;10.904;Dell Inc.;Optiplex 3080;Loja 113;
942WZG3;11.332;Dell Inc.;Optiplex 3080;Loja 113;
D22WZG3;11.303;Dell Inc.;Optiplex 3080;Loja 113;
JH0WZG3;10.495;Dell Inc.;Optiplex 3080;Loja 113;
H82WZG3;11.202;Dell Inc.;Optiplex 3080;Loja 114;
BF1WZG3;10.950;Dell Inc.;Optiplex 3080;Loja 114;
9Z0WZG3;10.775;Dell Inc.;Optiplex 3080;Loja 114;
3X1WZG3;11.114;Dell Inc.;Optiplex 3080;Loja 114;
1Z1WZG3;11.147;Dell Inc.;Optiplex 3080;Loja 114;
FC1WZG3;10.921;Dell Inc.;Optiplex 3080;Loja 114;
1F1WZG3;10.941;Dell Inc.;Optiplex 3080;Loja 114;
2D1WZG3;10.926;Dell Inc.;Optiplex 3080;Loja 114;
BV1WZG3;11.189;Dell Inc.;Optiplex 3080;Loja 115;
JV1WZG3;11.195;Dell Inc.;Optiplex 3080;Loja 115;
GT1WZG3;11.177;Dell Inc.;Optiplex 3080;Loja 115;
JS1WZG3;11.163;Dell Inc.;Optiplex 3080;Loja 115;
3V1WZG3;11.182;Dell Inc.;Optiplex 3080;Loja 115;
8P1WZG3;11.057;Dell Inc.;Optiplex 3080;Loja 116;
1B2WZG3;11.220;Dell Inc.;Optiplex 3080;Loja 116;FURTO
JH1WZG3;10.888;Dell Inc.;Optiplex 3080;Loja 116;
1P1WZG3;11.050;Dell Inc.;Optiplex 3080;Loja 116;
GW1WZG3;11.109;Dell Inc.;Optiplex 3080;Loja 116;
2B2WZG3;11.221;Dell Inc.;Optiplex 3080;Loja 116;
861WZG3;10.686;Dell Inc.;Optiplex 3080;Loja 116;
FB2WZG3;11.232;Dell Inc.;Optiplex 3080;Loja 116;
4B2WZG3;11.223;Dell Inc.;Optiplex 3080;Loja 116;
9B2WZG3;11.228;Dell Inc.;Optiplex 3080;Loja 116;
H12WZG3;11.290;Dell Inc.;Optiplex 3080;Loja 118;
9Z1WZG3;11.252;Dell Inc.;Optiplex 3080;Loja 118;
BZ1WZG3;11.253;Dell Inc.;Optiplex 3080;Loja 118;
5C2WZG3;11.240;Dell Inc.;Optiplex 3080;Loja 118;
DF1WZG3;10.952;Dell Inc.;Optiplex 3080;Loja 119;
4F1WZG3;10.944;Dell Inc.;Optiplex 3080;Loja 119;
BZ0WZG3;10.776;Dell Inc.;Optiplex 3080;Loja 119;
HF1WZG3;10.955;Dell Inc.;Optiplex 3080;Loja 119;
GD1WZG3;10.938;Dell Inc.;Optiplex 3080;Loja 119;
H11WZG3;10.813;Dell Inc.;Optiplex 3080;Loja 119;
3Z1WZG3;11.142;Dell Inc.;Optiplex 3080;Loja 120;
C92WZG3;11.214;Dell Inc.;Optiplex 3080;Loja 120;
BL0WZG3;10.534;Dell Inc.;Optiplex 3080;Loja 120;
CK1WZG3;10.915;Dell Inc.;Optiplex 3080;Loja 120;
CP1WZG3;11.060;Dell Inc.;Optiplex 3080;Loja 120;
F62WZG3;11.367;Dell Inc.;Optiplex 3080;Loja 120;
J52WZG3;11.354;Dell Inc.;Optiplex 3080;Loja 120;
262WZG3;11356;Dell Inc.;Optiplex 3080;Loja 120;FURTO
BH1WZG3;10.882;Dell Inc.;Optiplex 3080;Loja 120;
FY0WZG3;10.763;Dell Inc.;Optiplex 3080;Loja 120;
G92WZG3;11217;Dell Inc.;Optiplex 3080;Loja 120;FURTO
2V0WZG3;10.653;Dell Inc.;Optiplex 3080;Loja 120;
8H0WZG3;10.486;Dell Inc.;Optiplex 3080;Loja 121;
321WZG3;10.817;Dell Inc.;Optiplex 3080;Loja 121;
532WZG3;11.312;Dell Inc.;Optiplex 3080;Loja 121;
432WZG3;11.311;Dell Inc.;Optiplex 3080;Loja 121;
B52WZG3;11.349;Dell Inc.;Optiplex 3080;Loja 121;
J22WZG3;11.307;Dell Inc.;Optiplex 3080;Loja 121;
502WZG3;11.264;Dell Inc.;Optiplex 3080;Loja 122;FURTO
422WZG3;11.295;Dell Inc.;Optiplex 3080;Loja 122;
202WZG3;11.261;Dell Inc.;Optiplex 3080;Loja 122;
HY1WZG3;11.145;Dell Inc.;Optiplex 3080;Loja 122;
8C2WZG3;11.243;Dell Inc.;Optiplex 3080;Loja 122;
902WZG3;11.268;Dell Inc.;Optiplex 3080;Loja 122;
CS0WZG3;10634;Dell Inc.;Optiplex 3080;Loja 122;
151WZG3;10.613;Dell Inc.;Optiplex 3080;Loja 123;
101WZG3;10.783;Dell Inc.;Optiplex 3080;Loja 123;
H41WZG3;10.611;Dell Inc.;Optiplex 3080;Loja 123;
CD1WZG3;10.935;Dell Inc.;Optiplex 3080;Loja 123;
